TEAM,NAME,EXPERIENCE,URL,POSITION,AGE,HT,WT,COLLEGE,SALARY,PPG_LAST_SEASON,APG_LAST_SEASON,RPG_LAST_SEASON,PER_LAST_SEASON,PPG_CAREER,APG_CAREER,RGP_CAREER,GP,MPG,FGM_FGA,FGP,THM_THA,THP,FTM_FTA,FTP,APG,BLKPG,STLPG,TOPG,PPG
Portland Trail Blazers,CJ McCollum,5,http://www.espn.com/nba/player/_/id/2490149,SG,27,190.5,85.97,Lehigh,"25,759,766",21.4,3.4,4,17,17.2,2.9,3,341,29.2,6.5-14.4,0.454,1.9-4.7,0.408,2.2-2.6,0.842,2.9,0.3,0.9,1.8,17.2
Portland Trail Blazers,Jusuf Nurkic,4,http://www.espn.com/nba/player/_/id/3102530,C,24,213.36,124.43,-,"11,111,111",14.3,9,1.4,19.28,10.4,7.3,1.2,238,21.6,4.3-8.9,0.485,0.0-0.1,0,1.8-3.0,0.612,1.5,1.2,0.8,2,10.4
Portland Trail Blazers,Cameron Oliver,0,http://www.espn.com/nba/player/_/id/3928275,PF,22,203.2,101.81,Nevada,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland Trail Blazers,Chinanu Onuaku,2,http://www.espn.com/nba/player/_/id/3147366,C,21,208.28,110.86,Louisville,"1,544,951",4,4,0,-3.19,3,2.3,0.2,6,12.3,1.2-2.0,0.583,0.0-0.0,0,0.7-0.7,1,0.7,0.2,0.5,1.2,3
Portland Trail Blazers,Gary Payton II,2,http://www.espn.com/nba/player/_/id/3134903,PG,25,190.5,85.97,Oregon State,Not signed,3,0.9,1.9,9.8,3.1,1.2,1.9,29,11,1.3-3.3,0.396,0.2-1.2,0.206,0.2-0.5,0.429,1.2,0.2,0.3,0.6,3.1
Portland Trail Blazers,Anfernee Simons,0,http://www.espn.com/nba/player/_/id/4351851,SG,19,193.04,83.71,-,"1,760,520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland Trail Blazers,Nik Stauskas,4,http://www.espn.com/nba/player/_/id/2991042,SG,25,198.12,92.76,Michigan,"1,512,601",4.4,1,1.6,9.05,7,1.6,2.1,267,21.1,2.4-6.1,0.386,1.2-3.5,0.349,1.1-1.4,0.801,1.6,0.3,0.4,1.1,7
Portland Trail Blazers,Caleb Swanigan,1,http://www.espn.com/nba/player/_/id/3906671,PF,21,205.74,113.12,Purdue,"1,740,000",2.3,2,0.1,7.49,2.3,2,0.1,27,7,0.9-2.2,0.4,0.0-0.3,0.125,0.4-0.7,0.667,0.5,0.1,0.2,0.7,2.3
Portland Trail Blazers,Gary Trent Jr.,0,http://www.espn.com/nba/player/_/id/4277843,SG,19,198.12,92.76,Duke,"838,464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland Trail Blazers,Evan Turner,8,http://www.espn.com/nba/player/_/id/4239,SG,29,200.66,99.55,Ohio State,"17,868,853",8.2,2.2,3.1,9.88,10.2,3.5,4.8,613,27.9,4.1-9.5,0.433,0.4-1.4,0.301,1.6-2.0,0.788,3.5,0.3,0.8,1.8,10.2
Utah Jazz,Grayson Allen,0,http://www.espn.com/nba/player/_/id/3135045,SG,23,195.58,89.59,Duke,"2,074,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Jazz,Tony Bradley,1,http://www.espn.com/nba/player/_/id/4065673,C,20,208.28,112.22,North Carolina,"1,679,520",0.9,1.2,0,9.51,0.9,1.2,0,9,3.2,0.3-1.2,0.273,0.0-0.1,0,0.2-0.2,1,0.1,0,0,0,0.9
Utah Jazz,Alec Burks,7,http://www.espn.com/nba/player/_/id/6429,SG,27,198.12,96.83,Colorado,"11,536,515",7.7,1,3,13.13,9.7,1.6,2.9,365,21,3.4-7.9,0.426,0.6-1.8,0.353,2.3-3.1,0.765,1.6,0.1,0.6,1.3,9.7
Utah Jazz,Tyler Cavanaugh,1,http://www.espn.com/nba/player/_/id/2982349,PF,24,205.74,107.69,George Washington,Not signed,4.7,3.3,0.1,13.09,4.7,3.3,0.1,39,13.3,1.7-3.9,0.441,0.8-2.3,0.36,0.4-0.5,0.81,0.7,0.1,0.2,0.3,4.7
Utah Jazz,Isaiah Cousins,0,http://www.espn.com/nba/player/_/id/2990983,PG,24,193.04,86.43,Oklahoma,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Jazz,Jae Crowder,6,http://www.espn.com/nba/player/_/id/6581,PF,28,198.12,106.33,Marquette,"7,305,825",9.7,3.4,0.3,10.44,9,3.8,0.3,463,23.7,3.2-7.4,0.429,1.2-3.6,0.341,1.5-1.9,0.791,1.4,0.3,1,0.8,9
Utah Jazz,Dante Exum,3,http://www.espn.com/nba/player/_/id/3102528,PG,23,198.12,85.97,-,"9,600,000",8.1,3.1,1.9,16.72,5.7,2.2,1.8,162,20.2,2.1-5.3,0.395,0.8-2.7,0.306,0.6-0.8,0.757,2.2,0.2,0.4,1.3,5.7
Utah Jazz,Derrick Favors,8,http://www.espn.com/nba/player/_/id/4257,PF,27,208.28,119.91,Georgia Tech,"16,900,000",12.3,7.2,1.1,18.82,11.6,7.2,1.3,556,26.1,4.7-9.0,0.517,0.0-0.2,0.202,2.2-3.3,0.663,1.1,1.3,0.8,1.5,11.6
Utah Jazz,Rudy Gobert,5,http://www.espn.com/nba/player/_/id/3032976,C,26,215.9,110.86,-,"23,241,573",13.5,10.7,2.3,20.71,10,10,2.2,325,28,3.6-5.9,0.614,0.0-0.0,0,2.7-4.3,0.629,1.2,2.2,0.6,1.6,10
Utah Jazz,Isaac Haas,0,http://www.espn.com/nba/player/_/id/3136990,C,22,218.44,131.22,-,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Jazz,Joe Ingles,4,http://www.espn.com/nba/player/_/id/2968436,SF,31,203.2,102.26,-,"13,045,455",11.5,4.8,4.2,14.42,7,2.8,2.9,324,23,2.5-5.6,0.447,1.5-3.6,0.416,0.5-0.6,0.761,2.8,0.1,1,1.3,7
Utah Jazz,Trey Lewis,0,http://www.espn.com/nba/player/_/id/2579285,PG,25,187.96,83.71,Louisville,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Jazz,Jairus Lyles,0,http://www.espn.com/nba/player/_/id/3074787,PG,23,187.96,79.19,UMBC,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Jazz,Donovan Mitchell,1,http://www.espn.com/nba/player/_/id/3908809,SG,22,190.5,97.29,Louisville,"3,111,480",20.5,3.7,3.7,16.74,20.5,3.7,3.7,79,33.4,7.5-17.2,0.437,2.4-7.0,0.34,3.0-3.8,0.805,3.7,0.3,1.5,2.7,20.5
Utah Jazz,Naz Mitrou-Long,1,http://www.espn.com/nba/player/_/id/2990968,SG,25,193.04,98.64,Iowa State,Not signed,3,0,0,133.95,3,0,0,1,1,1.0-1.0,1,1.0-1.0,1,0.0-0.0,0,0,0,0,0,3
Utah Jazz,Raul Neto,3,http://www.espn.com/nba/player/_/id/2968361,PG,26,185.42,81,-,"2,150,000",4.5,1.8,1.2,11.91,4.7,1.7,1.2,162,14.5,1.8-4.1,0.439,0.6-1.5,0.388,0.5-0.7,0.754,1.7,0.1,0.6,1,4.7
Utah Jazz,Georges Niang,2,http://www.espn.com/nba/player/_/id/2990969,SF,25,203.2,104.07,Iowa State,"1,512,601",1,0.3,1,9.22,0.9,0.3,0.8,32,3.9,0.4-1.5,0.277,0.0-0.5,0.063,0.1-0.1,0.75,0.3,0,0.2,0.3,0.9
Utah Jazz,Royce O'Neale,1,http://www.espn.com/nba/player/_/id/2583632,SF,25,198.12,102.26,Baylor,"1,378,242",5,1.4,3.4,10.84,5,1.4,3.4,69,16.7,1.7-4.1,0.423,0.6-1.7,0.356,0.9-1.1,0.803,1.4,0.2,0.5,0.8,5
Utah Jazz,Ricky Rubio,7,http://www.espn.com/nba/player/_/id/4011,PG,27,193.04,85.97,-,"14,975,000",13.1,5.3,4.6,15.43,10.8,7.9,4.3,430,31.3,3.4-9.0,0.385,0.8-2.4,0.325,3.2-3.8,0.836,7.9,0.1,2,2.8,10.8
Utah Jazz,Thabo Sefolosha,12,http://www.espn.com/nba/player/_/id/3028,SF,34,200.66,99.55,-,"5,250,000",8.2,0.9,4.2,15.86,6.1,1.5,3.9,778,23.2,2.3-5.2,0.449,0.6-1.7,0.347,0.8-1.1,0.737,1.5,0.4,1.1,0.9,6.1
Utah Jazz,Ekpe Udoh,6,http://www.espn.com/nba/player/_/id/4261,C,31,208.28,110.86,Baylor,"3,360,000",2.6,2.4,1.2,15.19,3.7,3,1.2,333,16.1,1.4-3.2,0.437,0.0-0.0,0,0.9-1.2,0.724,0.7,1.2,0.5,0.6,3.7
